,제품명,카테고리,내용,별점,가격,감성점수
1325,비비엔다 논슬립 인견 아기쿨매트 여름패드,디자인,사이즈크고 디자인도 맘에들고 노무좋네요^^,5,"59,000",1.0
1326,비비엔다 논슬립 인견 아기쿨매트 여름패드,디자인,시원하고디자인도이쁘네요,5,"59,000",1.0
1327,비비엔다 논슬립 인견 아기쿨매트 여름패드,디자인,디자인도 예쁘고 시원해요! ,5,"59,000",1.0
1328,비비엔다 논슬립 인견 아기쿨매트 여름패드,디자인,좋아요 하루만에 배송와서 깜짝놀랐어요 ㅋㅋ 광주라서 그러나봐요 아직 사용은 안해봤지만 디자인 귀엽구 특대형범퍼침대에 딱맞는 제품 찾기 너무 어려웠는데 그 부분이 제일 맘에들어요~ 아기가 부디 시원하게 잘 자주면 좋겠어요,4,"59,000",1.0
1329,비비엔다 논슬립 인견 아기쿨매트 여름패드,디자인,원래 범퍼도 비비엔다인데 마침 행사하길래 더위 잘따는 딸 쿨매트 하나 장만했네요~ 디자인도 맘에들고 무엇보다도 인견도 좋구 메쉬소재지만 뒷면은 면에 미끄럼방지까지 잘되서 잘쓸거같아요~ 이건 잔사 없겠죠? 범퍼특대형 사이즈에도 맞아서 좋아요 ^3,5,"59,000",0.6
1330,비비엔다 논슬립 인견 아기쿨매트 여름패드,디자인,디자인도 이쁘고 시원하네요 ㅋㅋ,5,"59,000",1.0
1331,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,일전에 쿨매트 구매해서 사용하던 중 추가로 구매했어요.  슈퍼싱글 사이즈 침대인데 범퍼가드를 씌워두니 슈싱사이즈 매트는 모서리랑 가장자리를 접어야만 하더라고요.  조금 작더라도 구김없이 쓸 수 있는걸로 보다가 특대형으로 구매하게 됐는데 폭은 딱 적당하게 맞고 길이는 위아래로 인형&베개 등을 놓으니 딱 좋아요.  인견소재라 쿨감도 있고 까끌거리지 않아서 엎드려서 자는 저희 아기 피부에 자극이 없어 좋아요.  세탁 후 금방 말라서 바로바로 교체해줄 수 있고 디자인도 넘 귀엽고요.  뒷면에는 미끄럼 방지 처리가 제대로 되어있어 침대위에서 구르고 뛰고 난리를 쳐도 밀리지 않아요.  색상은 화면보다 조금 옅은? 색감이고 베이비 핑크빛이 살짝 도는 아이보리?에 가까운 것 같아요.  디자인이며 품질이며 만족하며 사용중입니다.  땀 많은 아기여서 사계절 내내 사용하려고요 ㅎㅎ,5,"59,000",0.7777777777777778
1332,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,자고 일어나면 항상 땀범벅인 아이를 위해 여러 제품들 고민하다 여기에서 구매했어요 !  인견이라 까슬거릴까 걱정했는데 완전 부드러운건 아니지만 불편할 정도 전혀 아니에요 . 무엇보다 너무 시원한 감이라 에어컨 틀고 있으면 더 시원하고 아이도 땀이 많이 줄어들었어요 . 머리 부분은 어른베개에 올라가 자는 아이라 조금 땀은 있지만 이 매트 닿는 부분은 전혀 땀 없습니당 ^^ 역시 평이 좋은덴 이유가 있네용😀  그리고 꿈비 범퍼침대 (트윈스타특대형) 사용중이라 사이즈도 딱 좋아서 구매했는데 역시나 찰떡이에요 ! 조금 남는 부분은 아이가 잘때 사용하지 않는 부분이라 상관 없어요! 그리고 세탁하고 건조기 사용하지 않고 오랜만에 빨래 건조대에서 말렸는데 점심에 널고 저녁에 바로 깔아 쓸 수 있더라구요! 통기성이 좋아서 그런지 빨리 마르더라구요 :) 참고하세용 >-<,5,"59,000",1.0
1333,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,퀸사이즈 하나 더 사려고했는데 사이즈 잘못선택했어요 근데 작은걸 사길 잘했어요 큰거 하나 작은거 하나 이렇게 있는게 나아요 빨래하기 간편하네요,5,"59,000",1.0
1334,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,범퍼침대도 비비엔다인데 사이즈가 딱 맞지 않아서 아쉽지만 그래도 좋아요 아기가 좋아할것같아요 ㅎㅎ,5,"59,000",1.0
1335,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,디자인 너무 귀여워요  만지면 시원하고 재질 좋아요 마르기도 빨리 마르고 아기가 잘때 땀 흘려서 머리가 다 젖곤 했는데 좀 괜찮아졌어요. 계속 누워있으면 시원한 느낌은 없어지지만 다른 것처럼 뜨겁지는 않아요 더 더워지면 모르겠지만 그나마 낫겠죠.요. 일반 싱글침대나 퀸 침대에 맞게요.,5,"59,000",0.5
1336,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,크기도 넉넉하고 잘 쓸게요,5,"59,000",1.0
1337,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,라방 놓쳐서 아쉬웠지만 그래도 구입! 소재 넘 좋구요~ 진짜 시원해요~ 아이한테 잘 사준거 같아서 넘 뿌듯합니다^^  어른용 킹사이즈도 나왔으면 좋겠어요. 남편이 없어서 아쉬워해요ㅎ,5,"59,000",1.0
1338,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,디자인도 예쁘고 사이즈도 넉넉해서 좋네용,4,"59,000",1.0
1339,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,시원한 촉감이고 아이가 좋아핮니다. 조금 더 큰 사이즈 있으면 좋겠어요.,4,"59,000",1.0
1340,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,여름이불 필요했는데 라방보고 바로 주문했습니다 크기도 크고 시원한 소재라 여름에 잘 쓸거 같아요,5,"59,000",1.0
1341,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,인견의 특성상 들러붙지 않아 여름에 적합한 소재일뿐 특별한 시원함을 주지는 않아요. 조금이라도 아이땀을 줄여볼까 알고도 샀습니다. 일부러 솜 없는 매트를 찾았아요. 근데 매쉬가 엄청 두꺼운건 아니라서 아이가 몸으로 눌렀을때 실제 통풍이 될지는 모르겠습니다. 하루 자본 결과 그냥 똑같고요ㅎㅎ 그래도 겨울 솜 매트보다는 낫겠지하면서 사용합니다. 그래도 여름마다 꺼내 쓸것이니 사용감이나 떨아지지않았으몀 좋뎄어요 오자마자 빨았을때는 별 문제는 없네요. 그래도  자주 빨아야하는데 빨리 마르고 하나는 더 필요하다면 요걸 사야겠어요,4,"59,000",0.7142857142857143
1342,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,제가 너무 기대를 했나봐요 ㅠㅠ 만져보면 인견이라.. 처음은 시원한느낌인데 좀 누워있다 보면 그자리는 뜨끈해져서  에어컨틀고 재우는데도 저희집 7개월 딸은 땀으로 매트가 젖어요 ㅠ.ㅠ  그래서 제가 계속 자리를 바꿔주고 수건으로 젖은머리를 닦아줘야해여 ㅠㅠ 인견매트 사용전과 똑같이요... 🤣 그땐 에어컨도 안틀었는데..🤔 땀많은 아가들은 큰 효과 못보실것 같아요 아이싱 매트?로 사려다 요 쿨매트가 그래도 매년 나오는거 같아서 검증된걸로 선택했는데 ..음..ㅋㅋ  다음에 구매한다면 신상으로 한번 사봐야겠네요 ㅎㅎ  대신 블랭킷은 마음에 들어요.. 에어컨틀면 아기 몸은 그래도 차가워져서 걱정인데 덮어주니 체온이 유지되는거 같아서요~ ~ 패턴 색감도 이뻐요  아 근데 처음에 세탁을 했는데도 꾸리한 냄새가 났어요 ㅠㅠ 심지어 섬유유연제랑 요 블랭킷만 넣고 세탁기를 여러번 돌렸는데도 첨엔 유연제향이 나다가도 다 마르면 또다시.. 그래서 향 포기하고 사용중입니다~~😌,3,"59,000",0.2222222222222222
1343,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,"들러붙지않아서 좋고, 기존에 비비엔다 침대라서 사이즈 딱 맞아서 좋아요!",5,"59,000",1.0
1344,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,범퍼침대에 다른 쿨매트 쓰다가 침대에 사이즈 딱맞으니 좋아요  시원하고,5,"59,000",1.0
1345,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,크기도 크고 디자인 예쁘고 인견이라 시원해서 좋아요 매트 형식이라서 땀 차는게 덜 한 것 같아요 다만 매트를 밟으면 소리가 나서 그 점은 아쉬워요 그래도 아주 만족스런 제품입니다,5,"59,000",0.75
1346,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,체크도 좋아하고 노란색도 좋아해서 샀는데 시원하고 크기도 커서 완전 만족하면서 쓰고 있어요!,5,"59,000",1.0
1347,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,시원하고 좋아요! 아가가 땀도 많은데 날도 더워져서 주문했는데 제작시간이 좀 걸리긴 했지만 인견치고 부드럽고 사이즈도 조금 커서도 사용 가능해보여서 좋아요~ 지금은 아가가 아직 어려서 침대에 까느라 접어서 깔아뒀는데 폭신하고 좋네요ㅎㅎ,5,"59,000",1.0
1348,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,아기 범퍼침대도 비비엔다 쓰고있어서 (베이지) 젤리곰사려고 했는데 비비엔다 행사기간겹쳐서 결국품절떠서 ㅠ 무난한 이디자인으로 골랐네요  (그래도 행사가로 사서 좋긴하네여 히히) 건조기 돌리지 말라고 해서 금방마른다고 해서 세탁하고 자연건조하는데 이게 생각보다 무겁네요?? 그래서 막 그렇게 빨리마르는건아니구요;;(당황) 무거운만큼 패드가 튼튼하고 밀림방지도 안되고 좋더라구요^^ 저희침대사이즈에 딱이구요! 일단 저도 누워뵀는데 잠이 걍 이솔오더라구요 ㅎㅎ 패드가 두툼해 푹신푹신한감도 있고 인견이라 시원하기도 하고 무튼맘에쏙들어요!!,5,"59,000",0.8333333333333334
1349,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,크기가 커서 아기침대에는 반접어서 사용해요 확실히 시원한거같아요!!,4,"59,000",1.0
1350,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,"저희아이가 땀이 너무많고, 더위를 너무 타는 아이라서,  기존에 인견패드를 구매해서 사용하고있었는대, 인견인대도 부드럽고 좋았기에 ,  더 시원한 쿨매트 제품이라길래구매해봤어요!^^  이불 세탁해보니 금새 마르고 좋더라구요. 만져보니 3D에어매쉬만 들어가있어서 통기성이좋아보이더라구요. 쿨매트는 여름에만 사용해야하는줄알았는대, 꼭 여름에뿐만아니라 겨울에도 따뜻한공기유지시켜준대서 더맘에들었어요 밑부분은 미끄럼방지처리가되어있어서,  저희는 아이와함께 거실에서 자는대, 어른이불위에 깔아주었는대도 뒤적임 많은 우리아이가 자고일어났는대도 그대로더라구요!  어제 아이에게 깔아줬는대 아이가 촉감이좋았는지,  까르르 웃으면서, 비비적거리고 뒤집고 너무좋아하더라구요 그리고 해피치타 패턴시켰는대 너무화려할까싶었는대  오히려 화사한느낌이 너무맘에들었어요!  어제 아이옆에서 자면서 느낀건 정말 시원한느낌이 들어서 좋더라구요.  다만.. 아쉬운점은... ",5,"59,000",0.6363636363636364
1351,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,모달 요토퍼 쓰다가 날씨가 점점 더워져서 쿨매트 구입했는데 시원해보이고 좋네요ㅎ 타사 범퍼침대랑 사이즈가 딱 맞지않아서 조금 아쉽지만 그래도 세로 사이즈는 맞아서 옆에 쿠션두고 사용중입니다ㅎ 사은품으로 주신 인견 블랭킷도 얇고 시원해보여서 에어컨 틀때 살짝 덮어주면 좋을것 같네요ㅎㅎ,5,"59,000",0.6666666666666666
1352,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,너무 마음에 들어요! 누웠을때 감촉도 좋고 시원하고~인견쿨매트 깔아줘서 그런지 아기가 아침에 늦잠잤어요~아쉬운 점은 사이즈가 좀 더 침대에 꽉찼으면 좋겠어요 사이드에 폭이 부족해서 침대바닥이 드러나요ㅠㅠ 그래서 아기가 잡아당기고 놀아요...,5,"59,000",0.5
1353,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,조금 어두운 그레이이에요. 사진상이는 하늘빛섞인 그레이같은데 어두운그레이에요ㅡ 그래도 밝은게 하나있어서 어두운거 하나있어야 세탁하기 편할거같아서 샀네요. 크기는 생각보다 작아요. 특대형이라해서 클줄 알았는데 아기기준이라 그런가봐요,5,"59,000",0.2
1354,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,가격대비 소재도 컬러감도 좋아요ㅡ사이즈가 좀작긴하지만 괜찮아요,5,"59,000",1.0
1355,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,"범퍼침대에 약간 사이즈가 작은 느낌이지만, 쿨매트로서 기능은 좋습니다. 아가가 치타, 표범 종류의 그림을 좋아해 구매했는데 역시 좋아하네요. 자기 전에 그림을 만지작 거리다 잡니다 ㅎㅎ",5,"59,000",1.0
1356,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,너무 시원하고 디자인도 예쁘고 퀄리티는 말할 것없이 좋아요 배송도 빠르고  비비엔다 범퍼침대 사이즈에 딱이예요 만족합니다,5,"59,000",1.0
1357,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,너무 시원하고 디자인도 예쁘고 퀄리티는 말할 것없이 좋아요 배송도 빠르고  비비엔다 범퍼침대 사이즈에 딱이예요 만족합니다,5,"59,000",1.0
1358,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,인견천이 보통 인견이불보다 얇아요. 그렇지만 시원함은 뛰어나네요. 욕심내자면 사이즈 맞춤이 있다면 더좋았을^^;,5,"59,000",0.3333333333333333
1359,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,제가 누워봤는데 정말 시원하고 좋네요. 뒤에 밀림방지처리되어 좋아요. 그래서 어른용도 구매할까 고민중이예요. 다만 범퍼침대에 놨을때 가로가 아주 약간 작네요,5,"59,000",1.0
1360,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,친구에게 선물했습니다.  귀엽고 크기가 커서 오래쓸것 같다고 너무 좋다고 하네요.,5,"59,000",1.0
1361,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,비비엔다 퀸사이즈 작년부터 쓰고있어서 이번 아기용도 믿고구매했어요! 노란색이 참 예쁘네요~ 시원한 여름 날수있겠어요,5,"59,000",1.0
1362,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,좋아요! 시원하구! 근데 사이즈 더 큰건 없나요?,4,"59,000",1.0
1363,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,색상도 이쁘고 범퍼침대랑 사이즈도 딱이에요! 매트만 주문하고 나중에 다시 이불까지 주문해버렸네요~ 아기도 시원하고 좋은지 꿀잠자요,4,"59,000",1.0
1364,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,사이즈가 좀 크긴하지만 시원하긴 시원해요 여름 잘 날것 같네요,5,"59,000",1.0
1365,비비엔다 논슬립 인견 아기쿨매트 여름패드,사이즈,큰딸이 열이 많아서 인견 쿨매트 구매했어요~ 제가 노란색을 좋아해서 엄마취향대로 샀는데 진짜 너무 예쁘네요ㅎㅎㅎ 사진 속 아기는 둘째딸인데 이불이 좋은지 잘 누워있네요~ 비비엔다 이불 덕분에 여름이 기다려지네요^^ 매트에 손 대면 시원함이 느껴져요!  올여름 사용해보고 좋으면 퀸사이즈도 사야겠어요ㅎㅎ,5,"59,000",1.0
